Episode,Gamma,Alpha,Epsilon,Average time,Average reward
9000,0.95,0.15,0.75,370896.56226951414,0.4140377777777776
10000,0.95,0.15,0.75,370898.6455162861,0.41798399999999986
100,0.95,0.15,0.8,374573.45388270763,-1.8426000000000002
500,0.95,0.15,0.8,371606.8893792395,-0.1323600000000003
1000,0.95,0.15,0.8,371236.61208757706,0.20715999999999973
2000,0.95,0.15,0.8,371052.153870046,0.3797299999999998
5000,0.95,0.15,0.8,370942.90600026643,0.4806679999999999
8000,0.95,0.15,0.8,370918.694704213,0.5066424999999999
9000,0.95,0.15,0.8,370918.19026079396,0.512542222222222
10000,0.95,0.15,0.8,370919.2314140497,0.5162099999999998
100,0.95,0.15,0.85,374593.70059728133,-1.8232000000000006
500,0.95,0.15,0.85,371627.0002154013,-0.18116000000000027
1000,0.95,0.15,0.85,371256.72162664216,0.19453999999999977
2000,0.95,0.15,0.85,371072.2493677986,0.3858699999999998
5000,0.95,0.15,0.85,370962.94308514945,0.4985439999999999
8000,0.95,0.15,0.85,370938.5789149496,0.5262574999999999
9000,0.95,0.15,0.85,370937.8862569274,0.5315533333333332
10000,0.95,0.15,0.85,370938.72585690534,0.5355759999999998
100,0.95,0.15,0.9,374613.2762292504,-2.0136000000000007
500,0.95,0.15,0.9,371646.42363763845,-0.2900400000000002
1000,0.95,0.15,0.9,371276.1427031169,0.13985999999999985
2000,0.95,0.15,0.9,371091.6832310676,0.3529799999999999
5000,0.95,0.15,0.9,370982.404381944,0.48093599999999986
8000,0.95,0.15,0.9,370958.1037289605,0.5121874999999998
9000,0.95,0.15,0.9,370957.4959357175,0.5184177777777776
10000,0.95,0.15,0.9,370958.4244866294,0.5231239999999998
100,0.95,0.15,0.95,374633.21295878576,-1.9441999999999984
500,0.95,0.15,0.95,371666.19624439307,-0.28552
1000,0.95,0.15,0.95,371295.9019656847,0.13633999999999993
2000,0.95,0.15,0.95,371111.44445260905,0.3517399999999999
5000,0.95,0.15,0.95,371002.1742645413,0.4774079999999999
8000,0.95,0.15,0.95,370977.89831229014,0.5093049999999998
9000,0.95,0.15,0.95,370977.3192424313,0.5147955555555553
10000,0.95,0.15,0.95,370978.28957844904,0.5199739999999998
100,0.95,0.15,1.0,374653.2909760766,-2.0572
500,0.95,0.15,1.0,371686.1049410805,-0.31308000000000025
1000,0.95,0.15,1.0,371315.7751654978,0.12329999999999984
2000,0.95,0.15,1.0,371131.304411545,0.33864999999999984
5000,0.95,0.15,1.0,371022.0486337052,0.4718159999999998
8000,0.95,0.15,1.0,370997.7843477949,0.5062399999999999
9000,0.95,0.15,1.0,370997.22444894793,0.5118866666666665
10000,0.95,0.15,1.0,370998.20504774695,0.5157499999999998
100,0.95,0.2,0.7,374673.4020023842,-1.9344000000000006
500,0.95,0.2,0.7,371706.0377246644,-0.15944000000000033
1000,0.95,0.2,0.7,371335.64275885274,0.20635999999999977
2000,0.95,0.2,0.7,371151.0962157654,0.3908299999999998
5000,0.95,0.2,0.7,371041.72265838773,0.5058959999999999
8000,0.95,0.2,0.7,371017.2871378727,0.5336524999999998
9000,0.95,0.2,0.7,371016.50672576233,0.5393644444444443
10000,0.95,0.2,0.7,371017.2434192992,0.5438439999999999
100,0.95,0.2,0.75,374692.51625026134,-1.9178000000000004
500,0.95,0.2,0.75,371725.0001260959,-0.0732800000000002
1000,0.95,0.2,0.75,371354.5657971277,0.25119999999999987
2000,0.95,0.2,0.75,371169.9890210321,0.4130299999999998
5000,0.95,0.2,0.75,371060.60966305924,0.5118319999999998
8000,0.95,0.2,0.75,371036.17140693945,0.5344374999999998
9000,0.95,0.2,0.75,371035.4326217656,0.5384644444444443
10000,0.95,0.2,0.75,371036.41382373683,0.5416059999999998
100,0.95,0.2,0.8,374711.9680744096,-1.7432000000000007
500,0.95,0.2,0.8,371744.29103911825,-0.1394400000000004
1000,0.95,0.2,0.8,371373.8547909658,0.20929999999999976
2000,0.95,0.2,0.8,371189.3067952936,0.3792999999999998
5000,0.95,0.2,0.8,371079.9985541385,0.4884079999999998
8000,0.95,0.2,0.8,371055.6908915521,0.5153449999999998
9000,0.95,0.2,0.8,371055.0905485025,0.5204933333333331
10000,0.95,0.2,0.8,371056.0289629928,0.5241479999999998
100,0.95,0.2,0.85,374731.7974901234,-1.6826
500,0.95,0.2,0.85,371763.9463352347,-0.13812000000000024
1000,0.95,0.2,0.85,371393.467679371,0.2105599999999998
2000,0.95,0.2,0.85,371208.8802041926,0.38815999999999984
5000,0.95,0.2,0.85,371099.50556195265,0.4976119999999999
8000,0.95,0.2,0.85,371075.11072342726,0.5242099999999998
9000,0.95,0.2,0.85,371074.39464271726,0.5282199999999998
10000,0.95,0.2,0.85,371075.2355160901,0.5322499999999998
100,0.95,0.2,0.9,374751.16048308945,-1.8530000000000006
500,0.95,0.2,0.9,371783.1748361151,-0.25404000000000027
1000,0.95,0.2,0.9,371412.75266171887,0.10197999999999977
2000,0.95,0.2,0.9,371228.3158960961,0.2732699999999998
5000,0.95,0.2,0.9,371119.3494837633,0.3861959999999998
8000,0.95,0.2,0.9,371095.7429753481,0.41299749999999985
9000,0.95,0.2,0.9,371096.06584667467,0.41901555555555536
10000,0.95,0.2,0.9,371098.0403808252,0.4235779999999998
100,0.95,0.2,0.95,374774.7815046732,-1.8426000000000002
500,0.95,0.2,0.95,371806.6091773775,-0.1414000000000002
1000,0.95,0.2,0.95,371436.1108713721,0.21161999999999978
2000,0.95,0.2,0.95,371251.5209921945,0.38335999999999987
5000,0.95,0.2,0.95,371142.17463620455,0.4847839999999998
8000,0.95,0.2,0.95,371117.8818911422,0.5110624999999999
9000,0.95,0.2,0.95,371117.3164401086,0.5150733333333332
10000,0.95,0.2,0.95,371118.3125230323,0.5188559999999999
100,0.95,0.2,1.0,374794.756857662,-1.8462
500,0.95,0.2,1.0,371826.42589742644,-0.1686000000000001
1000,0.95,0.2,1.0,371455.91371716344,0.1958599999999999
2000,0.95,0.2,1.0,371271.33338950656,0.3759799999999999
5000,0.95,0.2,1.0,371162.1130797879,0.48186799999999985
8000,0.95,0.2,1.0,371137.8574958753,0.5092074999999998
9000,0.95,0.2,1.0,371137.29713495245,0.5134333333333333
10000,0.95,0.2,1.0,371138.3081401373,0.5173739999999999
100,0.95,0.25,0.7,374814.92807453265,-1.7568000000000006
500,0.95,0.25,0.7,371846.4204103269,-0.1039200000000003
1000,0.95,0.25,0.7,371475.8627288073,0.22617999999999971
2000,0.95,0.25,0.7,371291.234675068,0.3928999999999998
5000,0.95,0.25,0.7,371181.86047832144,0.49306399999999984
8000,0.95,0.25,0.7,371157.52525462717,0.5151199999999998
9000,0.95,0.25,0.7,371156.912966296,0.5192355555555553
10000,0.95,0.25,0.7,371157.8586645658,0.5236039999999997
100,0.95,0.25,0.75,374834.65989500174,-1.7192000000000005
500,0.95,0.25,0.75,371865.9952841229,-0.07404000000000024
1000,0.95,0.25,0.75,371495.4317756492,0.22025999999999982
2000,0.95,0.25,0.75,371310.84316509956,0.3787699999999998
5000,0.95,0.25,0.75,371201.55945709837,0.47148399999999985
8000,0.95,0.25,0.75,371177.407270221,0.49389999999999984
9000,0.95,0.25,0.75,371177.0188790493,0.4980955555555554
10000,0.95,0.25,0.75,371178.22137489787,0.5008099999999999
100,0.95,0.25,0.8,374855.3716789146,-1.9798
500,0.95,0.25,0.8,371886.5503974028,-0.1009600000000002
1000,0.95,0.25,0.8,371515.963858832,0.22469999999999984
2000,0.95,0.25,0.8,371331.3389311293,0.38737999999999984
5000,0.95,0.25,0.8,371222.1309106863,0.48565599999999987
8000,0.95,0.25,0.8,371198.012563443,0.5104174999999999
9000,0.95,0.25,0.8,371197.47167536087,0.5153577777777776
10000,0.95,0.25,0.8,371198.4889516893,0.5189679999999999
100,0.95,0.25,0.85,374875.76120678836,-1.6270000000000007
500,0.95,0.25,0.85,371906.799829458,-0.01284000000000026
1000,0.95,0.25,0.85,371536.22595324286,0.2634599999999998
2000,0.95,0.25,0.85,371351.59195503435,0.4073499999999999
5000,0.95,0.25,0.85,371242.21323963086,0.4958799999999998
8000,0.95,0.25,0.85,371217.9020355901,0.5159124999999999
9000,0.95,0.25,0.85,371217.322814604,0.5187133333333331
10000,0.95,0.25,0.85,371218.3080378929,0.5217119999999998
100,0.95,0.25,0.9,374895.73968588136,-1.8002000000000007
500,0.95,0.25,0.9,371926.5965010513,-0.1398000000000002
1000,0.95,0.25,0.9,371555.9736318032,0.2037799999999998
2000,0.95,0.25,0.9,371371.3442898864,0.37416999999999984
5000,0.95,0.25,0.9,371261.99355594337,0.4783919999999998
8000,0.95,0.25,0.9,371237.7409204957,0.5034699999999999
9000,0.95,0.25,0.9,371237.23246348416,0.5088088888888888
10000,0.95,0.25,0.9,371238.2899794181,0.5131019999999998
100,0.95,0.25,0.95,374915.9408929041,-1.7793999999999996
500,0.95,0.25,0.95,371946.6283286946,-0.07148000000000013
1000,0.95,0.25,0.95,371575.9614511239,0.24227999999999986
2000,0.95,0.25,0.95,371391.2831689316,0.40022999999999986
5000,0.95,0.25,0.95,371281.871578003,0.49785599999999985
8000,0.95,0.25,0.95,371257.5228914007,0.5225874999999999
9000,0.95,0.25,0.95,371256.8810582739,0.5275355555555553
10000,0.95,0.25,0.95,371257.77724288224,0.5309979999999997
100,0.95,0.25,1.0,374935.53298234695,-1.8140000000000003
500,0.95,0.25,1.0,371966.0791010969,-0.25012000000000034
1000,0.95,0.25,1.0,371595.4501408569,0.1080399999999997
2000,0.95,0.25,1.0,371410.8968562063,0.28671999999999975
5000,0.95,0.25,1.0,371301.8126904877,0.3991279999999998
8000,0.95,0.25,1.0,371278.13039452827,0.42576249999999977
9000,0.95,0.25,1.0,371278.52704899374,0.4311666666666664
10000,0.95,0.25,1.0,371280.5734724103,0.4353199999999997
100,0.95,0.3,0.7,374959.1930892556,-1.7588000000000006
500,0.95,0.3,0.7,371989.5748602053,-0.09820000000000022
1000,0.95,0.3,0.7,371618.965523185,0.18291999999999978
2000,0.95,0.3,0.7,371434.54614011385,0.33102999999999977
5000,0.95,0.3,0.7,371325.5451504427,0.4205039999999998
8000,0.95,0.3,0.7,371301.887480893,0.4423049999999998
9000,0.95,0.3,0.7,371302.00369378156,0.4460533333333331
10000,0.95,0.3,0.7,371303.7414473461,0.4500439999999998
100,0.95,0.3,0.75,374982.39760998264,-1.5128000000000006
500,0.95,0.3,0.75,372012.5227648285,0.027519999999999784
1000,0.95,0.3,0.75,371641.750719289,0.29051999999999983
2000,0.95,0.3,0.75,371457.0031287613,0.4230099999999998
5000,0.95,0.3,0.75,371347.54101155436,0.5043559999999998
8000,0.95,0.3,0.75,371323.15882153105,0.5234399999999998
9000,0.95,0.3,0.75,371322.4992682144,0.5269199999999997
10000,0.95,0.3,0.75,371323.3940004642,0.5301299999999999
100,0.95,0.3,0.8,375001.8256474185,-1.7366000000000001
500,0.95,0.3,0.8,372031.8266467661,0.0023199999999998226
1000,0.95,0.3,0.8,371661.0725015661,0.2819999999999998
2000,0.95,0.3,0.8,371476.34403887833,0.41826999999999975
5000,0.95,0.3,0.8,371366.9095042854,0.5005119999999998
8000,0.95,0.3,0.8,371342.58073362795,0.5201024999999997
9000,0.95,0.3,0.8,371342.28716874693,0.5237022222222221
10000,0.95,0.3,0.8,371343.45771177305,0.5266259999999998
100,0.95,0.3,0.85,375022.20043792727,-1.7238000000000002
500,0.95,0.3,0.85,372052.02849497716,-0.016240000000000178
1000,0.95,0.3,0.85,371681.24000537297,0.2749799999999998
2000,0.95,0.3,0.85,371496.4827390457,0.42325999999999986
5000,0.95,0.3,0.85,371387.02075168345,0.5095239999999999
8000,0.95,0.3,0.85,371362.94700399693,0.5306974999999998
9000,0.95,0.3,0.85,371362.3963500805,0.5343844444444443
10000,0.95,0.3,0.85,371363.29666612606,0.5372579999999998
100,0.95,0.3,0.9,375042.1905261326,-1.8374000000000001
500,0.95,0.3,0.9,372071.8844824491,-0.12224000000000024
1000,0.95,0.3,0.9,371701.1088065911,0.21693999999999977
2000,0.95,0.3,0.9,371516.3954288101,0.38690999999999987
5000,0.95,0.3,0.9,371406.98772117164,0.4969719999999999
8000,0.95,0.3,0.9,371382.61037150095,0.5237624999999998
9000,0.95,0.3,0.9,371381.9383512337,0.528591111111111
10000,0.95,0.3,0.9,371382.8821615354,0.5318239999999999
100,0.95,0.3,0.95,375061.86487187335,-1.6344
500,0.95,0.3,0.95,372091.3815185209,0.013199999999999932
1000,0.95,0.3,0.95,371720.6455533844,0.2857199999999999
2000,0.95,0.3,0.95,371536.12248185946,0.4234799999999999
5000,0.95,0.3,0.95,371427.440284487,0.5091959999999999
8000,0.95,0.3,0.95,371404.60363039805,0.5297799999999998
9000,0.95,0.3,0.95,371404.55905384,0.5339666666666665
10000,0.95,0.3,0.95,371405.6762810691,0.5369939999999999
100,0.95,0.3,1.0,375085.03466731415,-1.7598000000000005
500,0.95,0.3,1.0,372114.37715881673,-0.09596000000000027
1000,0.95,0.3,1.0,371743.67208093486,0.2236999999999998
2000,0.95,0.3,1.0,371558.9823824649,0.3882699999999999
5000,0.95,0.3,1.0,371449.6066949514,0.4871279999999999
8000,0.95,0.3,1.0,371425.42073440296,0.5108049999999998
9000,0.95,0.3,1.0,371424.91350343835,0.5157377777777776
10000,0.95,0.3,1.0,371425.88657176355,0.5192119999999998
100,0.95,0.35,0.7,375105.3432123581,-1.4836000000000007
500,0.95,0.35,0.7,372134.4941979174,0.058479999999999706
1000,0.95,0.35,0.7,371763.59867064375,0.3118599999999998
2000,0.95,0.35,0.7,371578.79730185546,0.43910999999999983
5000,0.95,0.35,0.7,371469.399992408,0.5172079999999998
8000,0.95,0.35,0.7,371444.9859142425,0.5353399999999999
9000,0.95,0.35,0.7,371444.2720701696,0.538782222222222
10000,0.95,0.35,0.7,371445.3605214487,0.5417259999999998
100,0.95,0.35,0.75,375125.0599575869,-1.2813999999999999
500,0.95,0.35,0.75,372154.04507640173,0.04155999999999983
1000,0.95,0.35,0.75,371783.1510117474,0.2786599999999998
2000,0.95,0.35,0.75,371598.38297927816,0.4013499999999998
5000,0.95,0.35,0.75,371489.0449088645,0.4738919999999998
8000,0.95,0.35,0.75,371464.8945626364,0.48940249999999985
9000,0.95,0.35,0.75,371464.55942126986,0.4926355555555554
10000,0.95,0.35,0.75,371465.82111411274,0.4951319999999998
100,0.95,0.35,0.8,375145.8574705203,-1.5912000000000006
500,0.95,0.35,0.8,372174.70914566156,0.013319999999999766
1000,0.95,0.35,0.8,371803.8103229887,0.2860999999999998
2000,0.95,0.35,0.8,371619.0097223775,0.4250399999999998
5000,0.95,0.35,0.8,371509.5405281512,0.5096479999999999
8000,0.95,0.35,0.8,371485.1314379001,0.5296899999999998
9000,0.95,0.35,0.8,371484.43407074065,0.5339088888888888
10000,0.95,0.35,0.8,371485.2694082795,0.5371019999999999
100,0.95,0.35,0.85,375165.2436934765,-1.7110000000000003
500,0.95,0.35,0.85,372193.95574493497,-0.05284000000000026
1000,0.95,0.35,0.85,371823.04843271343,0.2493799999999998
2000,0.95,0.35,0.85,371638.25730842917,0.39837999999999985
5000,0.95,0.35,0.85,371528.801130175,0.49099599999999993
8000,0.95,0.35,0.85,371504.4833002582,0.5125674999999998
9000,0.95,0.35,0.85,371503.9297307326,0.5154155555555553
10000,0.95,0.35,0.85,371504.9505778428,0.5190359999999998
100,0.95,0.35,0.9,375185.22622318694,-1.7676000000000005
500,0.95,0.35,0.9,372213.7782361529,-0.0404800000000003
1000,0.95,0.35,0.9,371842.84739661304,0.24795999999999974
2000,0.95,0.35,0.9,371658.05104007287,0.3971699999999998
5000,0.95,0.35,0.9,371548.5843811937,0.4908039999999999
8000,0.95,0.35,0.9,371524.27020845615,0.5135774999999999
9000,0.95,0.35,0.9,371523.74267328903,0.5184799999999998
10000,0.95,0.35,0.9,371524.7536538409,0.5219619999999999
100,0.95,0.35,0.95,375205.2172090957,-1.8613999999999988
500,0.95,0.35,0.95,372233.6151716592,-0.060959999999999924
1000,0.95,0.35,0.95,371862.6590783674,0.25498
2000,0.95,0.35,0.95,371677.8233635534,0.41130999999999995
5000,0.95,0.35,0.95,371568.29056567553,0.5095079999999998
8000,0.95,0.35,0.95,371543.8737964487,0.5334125
9000,0.95,0.35,0.95,371543.1415884165,0.5372177777777776
10000,0.95,0.35,0.95,371543.97503648896,0.5396979999999998
100,0.95,0.35,1.0,375224.5470491778,-1.6434000000000009
500,0.95,0.35,1.0,372252.7800737784,-0.03044000000000031
1000,0.95,0.35,1.0,371881.8150126286,0.24595999999999976
2000,0.95,0.35,1.0,371697.02003897564,0.3979999999999998
5000,0.95,0.35,1.0,371587.56260530493,0.4924959999999998
8000,0.95,0.35,1.0,371563.25314281444,0.5154899999999998
9000,0.95,0.35,1.0,371562.68909108645,0.5203199999999999
10000,0.95,0.35,1.0,371563.72347603785,0.523446
100,1.0,0.1,0.7,375244.58746418625,-2.0380000000000007
500,1.0,0.1,0.7,372272.78686950816,-0.35236000000000034
1000,1.0,0.1,0.7,371901.9624486542,0.1013799999999997
2000,1.0,0.1,0.7,371717.2744088457,0.3297299999999998
5000,1.0,0.1,0.7,371607.9217370063,0.46787199999999984
8000,1.0,0.1,0.7,371583.7118757771,0.5003349999999999
9000,1.0,0.1,0.7,371583.24672403885,0.5063844444444443
10000,1.0,0.1,0.7,371584.3152617019,0.5115459999999998
100,1.0,0.1,0.75,375265.34492242266,-2.1998
500,1.0,0.1,0.75,372293.38802270684,-0.49100000000000027
1000,1.0,0.1,0.75,371922.5728269096,0.029219999999999743
2000,1.0,0.1,0.75,371737.9031976987,0.29680999999999985
5000,1.0,0.1,0.75,371628.5561678897,0.45120799999999983
8000,1.0,0.1,0.75,371604.3508783725,0.4916199999999999
9000,1.0,0.1,0.75,371603.87030426826,0.4981222222222221
10000,1.0,0.1,0.75,371604.9660332398,0.5040179999999999
100,1.0,0.1,0.8,375286.2105769843,-2.0182000000000007
500,1.0,0.1,0.8,372314.08508564107,-0.3484400000000004
1000,1.0,0.1,0.8,371943.21412311983,0.11063999999999972
2000,1.0,0.1,0.8,371758.4880180045,0.3405299999999998
5000,1.0,0.1,0.8,371649.06600300805,0.4806439999999998
8000,1.0,0.1,0.8,371624.75549835654,0.5145774999999999
9000,1.0,0.1,0.8,371624.199641696,0.5199155555555554
10000,1.0,0.1,0.8,371625.2072276455,0.5252719999999997
100,1.0,0.1,0.85,375306.5911925435,-2.2138000000000004
500,1.0,0.1,0.85,372334.31701486016,-0.4761600000000004
1000,1.0,0.1,0.85,371963.4390989525,0.047759999999999705
2000,1.0,0.1,0.85,371778.71976423834,0.3143099999999998
5000,1.0,0.1,0.85,371669.2952550907,0.47493599999999986
8000,1.0,0.1,0.85,371644.9474013105,0.5161274999999999
9000,1.0,0.1,0.85,371644.30327100906,0.5225733333333331
10000,1.0,0.1,0.85,371645.187916405,0.5284159999999998
100,1.0,0.1,0.9,375326.71810463874,-2.025
500,1.0,0.1,0.9,372354.2680688864,-0.36904000000000037
1000,1.0,0.1,0.9,371983.4025760848,0.09169999999999977
2000,1.0,0.1,0.9,371798.77766747604,0.3293699999999998
5000,1.0,0.1,0.9,371689.36872493074,0.47232799999999986
8000,1.0,0.1,0.9,371665.0819948583,0.5061524999999998
9000,1.0,0.1,0.9,371664.58451378054,0.5116222222222221
10000,1.0,0.1,0.9,371665.5922381428,0.5170539999999998
100,1.0,0.1,0.95,375347.3813785163,-2.014199999999999
500,1.0,0.1,0.95,372374.7642141759,-0.46480000000000016
1000,1.0,0.1,0.95,372003.85505316063,0.04641999999999984
2000,1.0,0.1,0.95,371819.14275390684,0.30531999999999987
5000,1.0,0.1,0.95,371709.77083565533,0.45947999999999983
8000,1.0,0.1,0.95,371685.56026048015,0.4950899999999998
9000,1.0,0.1,0.95,371685.1084737422,0.5018133333333332
10000,1.0,0.1,0.95,371686.2017198431,0.5077859999999998
100,1.0,0.1,1.0,375368.25005403644,-2.0504000000000002
500,1.0,0.1,1.0,372395.45910976356,-0.5411600000000003
1000,1.0,0.1,1.0,372024.53434022,-0.0036400000000002706
2000,1.0,0.1,1.0,371839.808698763,0.27550999999999976
5000,1.0,0.1,1.0,371730.44216459774,0.4416919999999998
8000,1.0,0.1,1.0,371706.25396101456,0.48030749999999983
9000,1.0,0.1,1.0,371705.8362901633,0.48795333333333313
10000,1.0,0.1,1.0,371707.00100449304,0.4943579999999998
100,1.0,0.15,0.7,375389.29718510417,-1.5952000000000004
500,1.0,0.15,0.7,372416.2688676991,-0.07160000000000025
1000,1.0,0.15,0.7,372045.1753754217,0.2509599999999998
2000,1.0,0.15,0.7,371860.28936941933,0.40865999999999986
5000,1.0,0.15,0.7,371750.74306579586,0.5051919999999999
8000,1.0,0.15,0.7,371726.3289167543,0.5298324999999998
9000,1.0,0.15,0.7,371725.6244966976,0.5346866666666664
10000,1.0,0.15,0.7,371726.4572665249,0.5377559999999998
100,1.0,0.15,0.75,375408.82191499375,-1.9631999999999998
500,1.0,0.15,0.75,372435.68509458686,-0.2000400000000002
1000,1.0,0.15,0.75,372064.61490497814,0.18815999999999983
2000,1.0,0.15,0.75,371879.75380470534,0.38416999999999984
5000,1.0,0.15,0.75,371770.2105961844,0.5010559999999998
8000,1.0,0.15,0.75,371745.7607789749,0.5300149999999999
9000,1.0,0.15,0.75,371745.0304600306,0.5359955555555553
10000,1.0,0.15,0.75,371745.8129915069,0.5394099999999998
100,1.0,0.15,0.8,375428.31370140106,-1.9156
500,1.0,0.15,0.8,372454.98817154433,-0.16376000000000032
1000,1.0,0.15,0.8,372083.86704555724,0.20271999999999973
2000,1.0,0.15,0.8,371898.96382737346,0.3910299999999999
5000,1.0,0.15,0.8,371789.38644744095,0.5031039999999998
8000,1.0,0.15,0.8,371764.9075469193,0.5315049999999999
9000,1.0,0.15,0.8,371764.1311284143,0.5372555555555555
10000,1.0,0.15,0.8,371764.9201209809,0.5411499999999998
100,1.0,0.15,0.85,375447.72207470157,-1.8730000000000002
500,1.0,0.15,0.85,372474.24754187226,-0.24460000000000018
1000,1.0,0.15,0.85,372103.1034338513,0.15191999999999986
2000,1.0,0.15,0.85,371918.20210938156,0.35564999999999986
5000,1.0,0.15,0.85,371808.63886393176,0.47241199999999983
8000,1.0,0.15,0.85,371784.2196117161,0.5004224999999999
9000,1.0,0.15,0.85,371783.5202554125,0.5063177777777775
10000,1.0,0.15,0.85,371784.3413630761,0.5106519999999999
100,1.0,0.15,0.9,375467.27058400505,-1.7808000000000004
500,1.0,0.15,0.9,372493.6307763414,-0.13568000000000024
1000,1.0,0.15,0.9,372122.4571247856,0.21649999999999983
2000,1.0,0.15,0.9,371937.5251971535,0.39827999999999986
5000,1.0,0.15,0.9,371827.9225477172,0.5061999999999999
8000,1.0,0.15,0.9,371803.4347252337,0.5334174999999999
9000,1.0,0.15,0.9,371802.64916147856,0.5392622222222221
10000,1.0,0.15,0.9,371803.3972065858,0.5430179999999999
100,1.0,0.15,0.95,375486.4632589351,-1.8809999999999991
500,1.0,0.15,0.95,372512.6717261377,-0.20044
1000,1.0,0.15,0.95,372141.5037994016,0.16499999999999995
2000,1.0,0.15,0.95,371956.6175898444,0.35565999999999987
5000,1.0,0.15,0.95,371847.1291233491,0.47035999999999983
8000,1.0,0.15,0.95,371822.87259686383,0.49911249999999985
9000,1.0,0.15,0.95,371822.3912811527,0.503022222222222
10000,1.0,0.15,0.95,371823.49148874584,0.5075879999999997
100,1.0,0.15,1.0,375506.95398614625,-2.0482
500,1.0,0.15,1.0,372533.0241259526,-0.4426400000000003
1000,1.0,0.15,1.0,372161.90930725314,0.020459999999999753
2000,1.0,0.15,1.0,371977.1306251604,0.2554599999999998
5000,1.0,0.15,1.0,371867.8640924395,0.4026559999999998
8000,1.0,0.15,1.0,371843.9849458012,0.43403999999999987
9000,1.0,0.15,1.0,371844.0184263799,0.44187777777777754
10000,1.0,0.15,1.0,371845.6754601356,0.4465619999999998
100,1.0,0.2,0.7,375529.6509221941,-1.6862000000000006
500,1.0,0.2,0.7,372555.5014998084,-0.05064000000000033
1000,1.0,0.2,0.7,372184.24458129104,0.2569199999999998
2000,1.0,0.2,0.7,371999.2745297801,0.40580999999999984
5000,1.0,0.2,0.7,371889.69499919045,0.4965639999999998
8000,1.0,0.2,0.7,371865.31237020367,0.5186699999999999
9000,1.0,0.2,0.7,371864.6838701128,0.5223777777777775
10000,1.0,0.2,0.7,371865.61648329603,0.5260799999999998
100,1.0,0.2,0.75,375549.41947794275,-1.5452000000000001
500,1.0,0.2,0.75,372575.0939474813,-0.04368000000000018
1000,1.0,0.2,0.75,372203.8128692217,0.25045999999999985
2000,1.0,0.2,0.75,372018.8401267724,0.4023499999999998
5000,1.0,0.2,0.75,371909.26864140003,0.49081999999999987
8000,1.0,0.2,0.75,371884.9335086981,0.5134924999999998
9000,1.0,0.2,0.75,371884.36459701083,0.5182377777777776
10000,1.0,0.2,0.75,371885.3484848722,0.5215199999999998
100,1.0,0.2,0.8,375569.3748343482,-1.8886000000000007
500,1.0,0.2,0.8,372594.91511894,-0.12988000000000033
1000,1.0,0.2,0.8,372223.62907092884,0.21535999999999977
2000,1.0,0.2,0.8,372038.6475080397,0.3882599999999998
5000,1.0,0.2,0.8,371929.0420967796,0.4939159999999998
8000,1.0,0.2,0.8,371904.61670964875,0.5215274999999998
9000,1.0,0.2,0.8,371903.9323493749,0.5264977777777776
10000,1.0,0.2,0.8,371904.7927733873,0.5305299999999998
100,1.0,0.2,0.85,375588.9216857617,-1.6216000000000008
500,1.0,0.2,0.85,372614.2701359877,-0.09956000000000031
1000,1.0,0.2,0.85,372242.9290275102,0.21077999999999975
2000,1.0,0.2,0.85,372057.91167161125,0.36799999999999977
5000,1.0,0.2,0.85,371948.3185782022,0.46793599999999985
8000,1.0,0.2,0.85,371923.97870375245,0.4958274999999998
9000,1.0,0.2,0.85,371923.4361428997,0.5006977777777776
10000,1.0,0.2,0.85,371924.45777672913,0.5044119999999999
100,1.0,0.2,0.9,375608.9351016654,-1.8386000000000005
500,1.0,0.2,0.9,372634.18549950083,-0.1901200000000003
1000,1.0,0.2,0.9,372262.9352198475,0.18055999999999975
2000,1.0,0.2,0.9,372077.9958658112,0.38114999999999977
5000,1.0,0.2,0.9,371968.4087176611,0.4975519999999999
8000,1.0,0.2,0.9,371943.98024975817,0.5263499999999998
9000,1.0,0.2,0.9,371943.2693607463,0.532271111111111
10000,1.0,0.2,0.9,371944.0834185881,0.536644
100,1.0,0.2,0.95,375628.54542679054,-1.724
500,1.0,0.2,0.95,372653.6015543317,-0.2700400000000003
1000,1.0,0.2,0.95,372282.2826216728,0.12511999999999984
2000,1.0,0.2,0.95,372097.32965737436,0.3172299999999998
5000,1.0,0.2,0.95,371987.88653385453,0.43835199999999985
8000,1.0,0.2,0.95,371963.78387552133,0.46981749999999983
9000,1.0,0.2,0.95,371963.5139409911,0.4750155555555554
10000,1.0,0.2,0.95,371964.8419188677,0.4794999999999998
100,1.0,0.2,1.0,375649.8317394488,-1.9360000000000002
500,1.0,0.2,1.0,372674.7363485613,-0.21320000000000028
1000,1.0,0.2,1.0,372303.42471561313,0.11957999999999976
2000,1.0,0.2,1.0,372118.55056295067,0.2807599999999998
5000,1.0,0.2,1.0,372009.3296025655,0.3849759999999998
8000,1.0,0.2,1.0,371985.6717467812,0.4111024999999998
9000,1.0,0.2,1.0,371986.00341847225,0.4164511111111108
10000,1.0,0.2,1.0,371987.9881013088,0.4199559999999998
100,1.0,0.25,0.7,375673.5470144735,-1.5242000000000004
500,1.0,0.25,0.7,372698.21994391887,-0.00048000000000013185
1000,1.0,0.25,0.7,372326.7758263416,0.28791999999999984
2000,1.0,0.25,0.7,372141.67886679654,0.43063999999999986
5000,1.0,0.25,0.7,372031.9685023186,0.5195679999999998
