Episode,Gamma,Alpha,Epsilon,Average time,Average reward
9000,0.95,0.15,0.75,377855.76364549046,0.49836222222222204
10000,0.95,0.15,0.75,377857.1973381732,0.5044959999999999
100,0.95,0.15,0.8,381600.54801024654,-2.0874000000000006
500,0.95,0.15,0.8,378578.4401869482,-0.4761600000000004
1000,0.95,0.15,0.8,378201.4184931583,0.025179999999999723
2000,0.95,0.15,0.8,378013.7334329199,0.2709299999999998
5000,0.95,0.15,0.8,377902.81242329284,0.41907599999999984
8000,0.95,0.15,0.8,377878.722844162,0.45567999999999975
9000,0.95,0.15,0.8,377878.92801833834,0.46261555555555534
10000,0.95,0.15,0.8,377880.78354054637,0.4673819999999998
100,0.95,0.15,0.85,381624.5940756547,-2.1577999999999995
500,0.95,0.15,0.85,378602.2979226052,-0.5337600000000002
1000,0.95,0.15,0.85,378225.27798562055,-0.03388000000000017
2000,0.95,0.15,0.85,378037.6597851006,0.21509999999999982
5000,0.95,0.15,0.85,377926.93644440814,0.3620599999999998
8000,0.95,0.15,0.85,377903.2590312736,0.39787749999999983
9000,0.95,0.15,0.85,377904.02544836735,0.4045044444444442
10000,0.95,0.15,0.85,377906.51435962995,0.4108599999999998
100,0.95,0.15,0.9,381650.9307880675,-2.2584000000000004
500,0.95,0.15,0.9,378628.4248057193,-0.5133600000000004
1000,0.95,0.15,0.9,378251.35113883973,0.016479999999999734
2000,0.95,0.15,0.9,378063.6211830491,0.2784799999999998
5000,0.95,0.15,0.9,377952.6083812976,0.4364399999999999
8000,0.95,0.15,0.9,377928.33577657706,0.47530249999999985
9000,0.95,0.15,0.9,377928.3118513684,0.48269999999999974
10000,0.95,0.15,0.9,377929.9208849629,0.48853399999999975
100,0.95,0.15,0.95,381674.06904982676,-1.9839999999999998
500,0.95,0.15,0.95,378651.3646254535,-0.5272000000000002
1000,0.95,0.15,0.95,378274.29817215865,-0.01334000000000026
2000,0.95,0.15,0.95,378086.61753620836,0.24463999999999977
5000,0.95,0.15,0.95,377975.7403423941,0.4068359999999998
8000,0.95,0.15,0.95,377951.6943854622,0.44738249999999985
9000,0.95,0.15,0.95,377951.95996172493,0.4543599999999998
10000,0.95,0.15,0.95,377953.8922515904,0.46064199999999983
100,0.95,0.15,1.0,381698.45504970744,-2.1161999999999996
500,0.95,0.15,1.0,378675.5525027578,-0.4555200000000001
1000,0.95,0.15,1.0,378298.3864540376,0.04511999999999989
2000,0.95,0.15,1.0,378110.5917364221,0.29890999999999984
5000,0.95,0.15,1.0,377999.50102125114,0.4487199999999998
8000,0.95,0.15,1.0,377975.1308372477,0.4862774999999998
9000,0.95,0.15,1.0,377974.9986652615,0.4937222222222221
10000,0.95,0.15,1.0,377976.4779591791,0.5005459999999998
100,0.95,0.2,0.7,381721.02568903804,-2.0408000000000004
500,0.95,0.2,0.7,378697.9305109849,-0.38484000000000024
1000,0.95,0.2,0.7,378320.71200480295,0.0746599999999998
2000,0.95,0.2,0.7,378132.89257310756,0.3064699999999998
5000,0.95,0.2,0.7,378021.811214557,0.4471159999999998
8000,0.95,0.2,0.7,377997.4884222383,0.48136749999999984
9000,0.95,0.2,0.7,377997.4247450959,0.4882399999999999
10000,0.95,0.2,0.7,377998.97549151233,0.4926819999999999
100,0.95,0.2,0.75,381743.8200323514,-2.05
500,0.95,0.2,0.75,378720.522746742,-0.3683200000000002
1000,0.95,0.2,0.75,378343.2517042754,0.08665999999999982
2000,0.95,0.2,0.75,378155.3804562258,0.31444999999999984
5000,0.95,0.2,0.75,378044.2411132394,0.4534199999999998
8000,0.95,0.2,0.75,378019.8499537927,0.4868874999999998
9000,0.95,0.2,0.75,378019.7084469708,0.4922622222222221
10000,0.95,0.2,0.75,378021.1967701017,0.4974199999999998
100,0.95,0.2,0.8,381766.2430886884,-1.9768000000000003
500,0.95,0.2,0.8,378742.7741004222,-0.4074400000000004
1000,0.95,0.2,0.8,378365.54169372073,0.007079999999999672
2000,0.95,0.2,0.8,378177.83182280627,0.21759999999999974
5000,0.95,0.2,0.8,378067.12964941846,0.34915599999999974
8000,0.95,0.2,0.8,378043.58330502186,0.3790449999999998
9000,0.95,0.2,0.8,378044.55445106915,0.3850688888888887
10000,0.95,0.2,0.8,378047.27556537505,0.3908619999999998
100,0.95,0.2,0.85,381793.232909481,-1.8068000000000006
500,0.95,0.2,0.85,378769.5075045647,-0.24780000000000035
1000,0.95,0.2,0.85,378392.15544962476,0.14009999999999972
2000,0.95,0.2,0.85,378204.2451311835,0.3259599999999998
5000,0.95,0.2,0.85,378093.15314156545,0.4396119999999998
8000,0.95,0.2,0.85,378068.9341410476,0.4688674999999998
9000,0.95,0.2,0.85,378069.0254991642,0.47471333333333315
10000,0.95,0.2,0.85,378070.7812512261,0.4789099999999998
100,0.95,0.2,0.9,381817.08812135184,-2.0746
500,0.95,0.2,0.9,378793.2640765974,-0.35292000000000034
1000,0.95,0.2,0.9,378415.9344443107,0.09973999999999973
2000,0.95,0.2,0.9,378228.022858426,0.3266899999999998
5000,0.95,0.2,0.9,378116.8897421523,0.45898399999999984
8000,0.95,0.2,0.9,378093.5605811551,0.4903999999999998
9000,0.95,0.2,0.9,378094.27631362213,0.49645111111111084
10000,0.95,0.2,0.9,378095.92087976204,0.5012739999999998
100,0.95,0.2,0.95,381841.85332202533,-1.8624000000000003
500,0.95,0.2,0.95,378817.8122682103,-0.3332400000000003
1000,0.95,0.2,0.95,378440.8044188733,0.12299999999999978
2000,0.95,0.2,0.95,378253.8480188088,0.3519899999999998
5000,0.95,0.2,0.95,378143.5625147987,0.4869399999999999
8000,0.95,0.2,0.95,378118.98156266235,0.5201199999999999
9000,0.95,0.2,0.95,378118.6163027072,0.5269533333333332
10000,0.95,0.2,0.95,378119.7699264526,0.5317979999999998
100,0.95,0.2,1.0,381865.6006950563,-2.0609999999999995
500,0.95,0.2,1.0,378841.33589285595,-0.29700000000000015
1000,0.95,0.2,1.0,378463.92917386733,0.1269199999999998
2000,0.95,0.2,1.0,378275.98633057805,0.3458999999999999
5000,0.95,0.2,1.0,378164.8230360639,0.47204799999999986
8000,0.95,0.2,1.0,378140.41359433066,0.5020849999999999
9000,0.95,0.2,1.0,378140.25541434996,0.508031111111111
10000,0.95,0.2,1.0,378141.7139215296,0.5126939999999999
100,0.95,0.25,0.7,381887.9645113955,-1.9260000000000008
500,0.95,0.25,0.7,378863.5452589862,-0.35840000000000044
1000,0.95,0.25,0.7,378486.2277086556,0.03309999999999968
2000,0.95,0.25,0.7,378298.4751875631,0.23260999999999973
5000,0.95,0.25,0.7,378187.8395271619,0.34891199999999983
8000,0.95,0.25,0.7,378165.97810046305,0.3826999999999998
9000,0.95,0.25,0.7,378167.26986836886,0.389402222222222
10000,0.95,0.25,0.7,378169.9693772849,0.39210399999999984
100,0.95,0.25,0.75,381917.16809527646,-1.7476000000000007
500,0.95,0.25,0.75,378892.4713533317,-0.1867200000000003
1000,0.95,0.25,0.75,378514.9761108931,0.18293999999999974
2000,0.95,0.25,0.75,378326.9618729555,0.3710299999999998
5000,0.95,0.25,0.75,378215.7721490467,0.4856359999999999
8000,0.95,0.25,0.75,378191.3622791988,0.5128649999999998
9000,0.95,0.25,0.75,378191.0780556818,0.5187066666666665
10000,0.95,0.25,0.75,378192.5272217563,0.5225639999999998
100,0.95,0.25,0.8,381939.2901985284,-1.9014000000000004
500,0.95,0.25,0.8,378914.4179982837,-0.3273200000000004
1000,0.95,0.25,0.8,378536.975463171,0.035079999999999674
2000,0.95,0.25,0.8,378349.16760774754,0.21897999999999973
5000,0.95,0.25,0.8,378238.4771203845,0.32896399999999976
8000,0.95,0.25,0.8,378215.84959117515,0.35799999999999976
9000,0.95,0.25,0.8,378217.48165023053,0.3618955555555553
10000,0.95,0.25,0.8,378220.50824728154,0.36427199999999976
100,0.95,0.25,0.85,381968.4182667842,-1.8900000000000008
500,0.95,0.25,0.85,378943.3077485003,-0.34932000000000035
1000,0.95,0.25,0.85,378565.780475155,-0.009980000000000273
2000,0.95,0.25,0.85,378377.90468047507,0.19255999999999973
5000,0.95,0.25,0.85,378267.1648780566,0.3193239999999998
8000,0.95,0.25,0.85,378243.7985374031,0.3506799999999997
9000,0.95,0.25,0.85,378245.2136305905,0.35611333333333306
10000,0.95,0.25,0.85,378248.16266498674,0.35906399999999977
100,0.95,0.25,0.9,381996.3177535066,-1.9502000000000002
500,0.95,0.25,0.9,378970.98044727906,-0.30052000000000023
1000,0.95,0.25,0.9,378593.4364113312,0.08729999999999978
2000,0.95,0.25,0.9,378405.48910417967,0.28219999999999984
5000,0.95,0.25,0.9,378294.48613269656,0.39735199999999976
8000,0.95,0.25,0.9,378270.5589459688,0.4250524999999998
9000,0.95,0.25,0.9,378271.0656014363,0.43187111111111093
10000,0.95,0.25,0.9,378273.2762901178,0.43629199999999985
100,0.95,0.25,0.95,382021.2113721067,-1.8895999999999997
500,0.95,0.25,0.95,378995.6583005016,-0.21380000000000013
1000,0.95,0.25,0.95,378618.02297049825,0.18395999999999985
2000,0.95,0.25,0.95,378429.89449243824,0.3782599999999999
5000,0.95,0.25,0.95,378318.48528938735,0.4933119999999999
8000,0.95,0.25,0.95,378293.81192619744,0.5204149999999998
9000,0.95,0.25,0.95,378293.346544818,0.5258444444444443
10000,0.95,0.25,0.95,378294.4864300921,0.5304919999999999
100,0.95,0.25,1.0,382042.066583813,-1.8881999999999994
500,0.95,0.25,1.0,379016.3448199142,-0.1861600000000002
1000,0.95,0.25,1.0,378638.68016673304,0.1909999999999999
2000,0.95,0.25,1.0,378450.5421062626,0.3809699999999999
5000,0.95,0.25,1.0,378339.1247187928,0.49254799999999976
8000,0.95,0.25,1.0,378314.4652886634,0.5191849999999998
9000,0.95,0.25,1.0,378314.0198177723,0.5246955555555554
10000,0.95,0.25,1.0,378315.23696813,0.5294299999999998
100,0.95,0.3,0.7,382063.0344302777,-1.8920000000000003
500,0.95,0.3,0.7,379037.1597017939,-0.1667200000000003
1000,0.95,0.3,0.7,378659.50112308474,0.18921999999999975
2000,0.95,0.3,0.7,378471.39723031584,0.3710999999999998
5000,0.95,0.3,0.7,378360.08563195687,0.47607599999999983
8000,0.95,0.3,0.7,378335.6039443011,0.5032199999999999
9000,0.95,0.3,0.7,378335.7263105596,0.5085199999999999
10000,0.95,0.3,0.7,378337.9382959749,0.5128119999999998
100,0.95,0.3,0.75,382086.07896959124,-1.7384000000000008
500,0.95,0.3,0.75,379060.00324464985,-0.11924000000000029
1000,0.95,0.3,0.75,378682.28588234284,0.21685999999999975
2000,0.95,0.3,0.75,378494.1424087324,0.38557999999999976
5000,0.95,0.3,0.75,378382.7841706073,0.48557599999999984
8000,0.95,0.3,0.75,378358.63834662695,0.5111299999999999
9000,0.95,0.3,0.75,378358.33656121156,0.5162888888888887
10000,0.95,0.3,0.75,378359.6155665057,0.5197119999999998
100,0.95,0.3,0.8,382107.93412250886,-1.8938000000000006
500,0.95,0.3,0.8,379081.69485118974,-0.1906800000000003
1000,0.95,0.3,0.8,378703.97120613063,0.1852799999999998
2000,0.95,0.3,0.8,378515.81549815275,0.3703499999999998
5000,0.95,0.3,0.8,378404.43383022177,0.48640399999999984
8000,0.95,0.3,0.8,378379.8313386504,0.5131874999999998
9000,0.95,0.3,0.8,378379.4748976519,0.5195088888888887
10000,0.95,0.3,0.8,378380.6804647441,0.5241419999999998
100,0.95,0.3,0.85,382129.14992041496,-1.8502000000000012
500,0.95,0.3,0.85,379102.7393443266,-0.1621200000000004
1000,0.95,0.3,0.85,378724.9860822539,0.19887999999999975
2000,0.95,0.3,0.85,378536.8157748945,0.3817499999999998
5000,0.95,0.3,0.85,378425.41166663484,0.4888199999999998
8000,0.95,0.3,0.85,378400.8059783072,0.5147974999999999
9000,0.95,0.3,0.85,378400.4359805551,0.5197422222222221
10000,0.95,0.3,0.85,378401.6740207887,0.5239819999999998
100,0.95,0.3,0.9,382150.3757095183,-1.9824000000000004
500,0.95,0.3,0.9,379123.8000505258,-0.14388000000000034
1000,0.95,0.3,0.9,378746.0160347367,0.2193799999999998
2000,0.95,0.3,0.9,378557.8039137722,0.4031999999999998
5000,0.95,0.3,0.9,378446.3086302019,0.5116399999999999
8000,0.95,0.3,0.9,378421.53685472754,0.5375474999999998
9000,0.95,0.3,0.9,378420.9547788728,0.5430955555555554
10000,0.95,0.3,0.9,378421.92199277936,0.5467799999999998
100,0.95,0.3,0.95,382170.67967168795,-1.9381999999999993
500,0.95,0.3,0.95,379143.94885069435,-0.29772000000000015
1000,0.95,0.3,0.95,378766.2014553542,0.11237999999999988
2000,0.95,0.3,0.95,378578.0832694738,0.32557999999999987
5000,0.95,0.3,0.95,378466.81014586403,0.44602799999999987
8000,0.95,0.3,0.95,378442.45614593505,0.47777499999999984
9000,0.95,0.3,0.95,378442.4084143947,0.4831799999999999
10000,0.95,0.3,0.95,378444.0051688403,0.48697199999999985
100,0.95,0.3,1.0,382193.3290512364,-1.8408000000000002
500,0.95,0.3,1.0,379166.3949220958,-0.1650400000000002
1000,0.95,0.3,1.0,378788.5635677158,0.20337999999999976
2000,0.95,0.3,1.0,378600.3304609895,0.38864999999999983
5000,0.95,0.3,1.0,378488.85184246604,0.49777999999999983
8000,0.95,0.3,1.0,378464.1420755501,0.5228474999999999
9000,0.95,0.3,1.0,378463.65776189725,0.5279133333333331
10000,0.95,0.3,1.0,378464.76504480717,0.5324019999999998
100,0.95,0.35,0.7,382214.02427709615,-1.7396
500,0.95,0.35,0.7,379186.9193503015,-0.12508000000000022
1000,0.95,0.35,0.7,378809.052662313,0.22113999999999984
2000,0.95,0.35,0.7,378620.79824462545,0.40142999999999984
5000,0.95,0.35,0.7,378509.2949428108,0.500612
8000,0.95,0.35,0.7,378484.6007188728,0.5247699999999998
9000,0.95,0.35,0.7,378484.11816384277,0.5297511111111111
10000,0.95,0.35,0.7,378485.23789881583,0.5332479999999999
100,0.95,0.35,0.75,382234.72284092545,-1.7888000000000006
500,0.95,0.35,0.75,379207.4440808533,-0.06320000000000027
1000,0.95,0.35,0.75,378829.55143582367,0.2510599999999998
2000,0.95,0.35,0.75,378641.28471701563,0.41129999999999983
5000,0.95,0.35,0.75,378529.8010495277,0.5029359999999998
8000,0.95,0.35,0.75,378505.11000021535,0.5253474999999999
9000,0.95,0.35,0.75,378504.6483505376,0.5298755555555553
10000,0.95,0.35,0.75,378505.78951792896,0.5340819999999998
100,0.95,0.35,0.8,382255.4828996127,-1.8230000000000006
500,0.95,0.35,0.8,379228.0632687555,-0.28668000000000027
1000,0.95,0.35,0.8,378850.27005965996,0.04195999999999969
2000,0.95,0.35,0.8,378662.29586889833,0.2018499999999997
5000,0.95,0.35,0.8,378551.5918044122,0.3051439999999998
8000,0.95,0.35,0.8,378528.3711899285,0.32953499999999974
9000,0.95,0.35,0.8,378529.8384109387,0.3350355555555553
10000,0.95,0.35,0.8,378533.1298006603,0.3367539999999997
100,0.95,0.35,0.85,382284.2700796127,-1.7374000000000007
500,0.95,0.35,0.85,379256.59828074946,-0.13304000000000024
1000,0.95,0.35,0.85,378878.6667176365,0.2176199999999998
2000,0.95,0.35,0.85,378690.54944215796,0.39591999999999977
5000,0.95,0.35,0.85,378579.31927389523,0.5014839999999998
8000,0.95,0.35,0.85,378554.58772400353,0.5285099999999998
9000,0.95,0.35,0.85,378554.0685740618,0.533551111111111
10000,0.95,0.35,0.85,378555.1362927118,0.5377919999999998
100,0.95,0.35,0.9,382305.25429314777,-1.7356000000000007
500,0.95,0.35,0.9,379277.41260515945,-0.08700000000000023
1000,0.95,0.35,0.9,378899.45843815675,0.21709999999999977
2000,0.95,0.35,0.9,378711.197962483,0.3711599999999998
5000,0.95,0.35,0.9,378599.821767746,0.4677199999999998
8000,0.95,0.35,0.9,378575.3735231048,0.49214249999999987
9000,0.95,0.35,0.9,378575.22464128706,0.49715333333333317
10000,0.95,0.35,0.9,378576.7082679851,0.5019759999999999
100,0.95,0.35,0.95,382327.2797818472,-1.7249999999999992
500,0.95,0.35,0.95,379299.27230454993,-0.13872000000000007
1000,0.95,0.35,0.95,378921.3139664886,0.1958399999999999
2000,0.95,0.35,0.95,378733.05691953603,0.3657799999999999
5000,0.95,0.35,0.95,378621.671127698,0.46785599999999977
8000,0.95,0.35,0.95,378597.2138400517,0.4952124999999999
9000,0.95,0.35,0.95,378597.0301015299,0.500491111111111
10000,0.95,0.35,0.95,378598.47171074955,0.5046579999999999
100,0.95,0.35,1.0,382349.2287577845,-1.8374000000000001
500,0.95,0.35,1.0,379321.0630669475,-0.24392000000000014
1000,0.95,0.35,1.0,378943.09218065796,0.16465999999999983
2000,0.95,0.35,1.0,378754.7987638444,0.37010999999999983
5000,0.95,0.35,1.0,378643.28667434555,0.49156799999999984
8000,0.95,0.35,1.0,378618.565564196,0.5221624999999998
9000,0.95,0.35,1.0,378618.06022542476,0.528011111111111
10000,0.95,0.35,1.0,378619.1418928228,0.5330879999999998
100,1.0,0.1,0.7,382369.91251231474,-2.3212
500,1.0,0.1,0.7,379341.78096993064,-0.6560400000000002
1000,1.0,0.1,0.7,378964.1400703325,-0.1164800000000002
2000,1.0,0.1,0.7,378776.30154817377,0.1547899999999998
5000,1.0,0.1,0.7,378665.59718952805,0.32124399999999975
8000,1.0,0.1,0.7,378642.1814979634,0.3611199999999998
9000,1.0,0.1,0.7,378643.3155899735,0.3677777777777776
10000,1.0,0.1,0.7,378646.22833693284,0.37314399999999975
100,1.0,0.1,0.75,382398.17932048225,-2.2207999999999997
500,1.0,0.1,0.75,379369.803503045,-0.6735600000000002
1000,1.0,0.1,0.75,378992.1317867536,-0.08702000000000021
2000,1.0,0.1,0.75,378804.17656186974,0.22874999999999984
5000,1.0,0.1,0.75,378693.0708570245,0.41493199999999986
8000,1.0,0.1,0.75,378668.8805480262,0.46083499999999983
9000,1.0,0.1,0.75,378668.9973334148,0.4695377777777776
10000,1.0,0.1,0.75,378670.7388842617,0.4765419999999998
100,1.0,0.1,0.8,382422.25354718044,-2.3502000000000005
500,1.0,0.1,0.8,379393.7243847236,-0.8187200000000004
1000,1.0,0.1,0.8,379016.0573711721,-0.14438000000000029
2000,1.0,0.1,0.8,378828.1088842249,0.1984899999999998
5000,1.0,0.1,0.8,378717.0221117761,0.40531199999999984
8000,1.0,0.1,0.8,378692.83521489066,0.4564874999999998
9000,1.0,0.1,0.8,378692.93185772136,0.46717333333333305
10000,1.0,0.1,0.8,378694.64879146003,0.4748959999999998
100,1.0,0.1,0.85,382446.3584769722,-2.2811999999999997
500,1.0,0.1,0.85,379417.6304217031,-0.8003600000000004
1000,1.0,0.1,0.85,379039.9362452796,-0.14258000000000026
2000,1.0,0.1,0.85,378851.97434268193,0.1971699999999998
5000,1.0,0.1,0.85,378740.89991759235,0.39872799999999986
8000,1.0,0.1,0.85,378716.77405194624,0.44930749999999986
9000,1.0,0.1,0.85,378716.94452043535,0.4594266666666665
10000,1.0,0.1,0.85,378718.7433779789,0.46603399999999984
100,1.0,0.1,0.9,382470.75678055844,-2.1442
500,1.0,0.1,0.9,379441.7976434281,-0.6747200000000003
1000,1.0,0.1,0.9,379064.0055250176,-0.06314000000000027
2000,1.0,0.1,0.9,378875.94612039917,0.24567999999999982
5000,1.0,0.1,0.9,378764.7274467102,0.4315959999999998
8000,1.0,0.1,0.9,378740.41056863667,0.4772474999999998
9000,1.0,0.1,0.9,378740.31358096655,0.48598222222222204
10000,1.0,0.1,0.9,378741.8215481976,0.49392199999999975
100,1.0,0.1,0.95,382493.91879402177,-2.2
500,1.0,0.1,0.95,379464.7718688234,-0.6672800000000004
1000,1.0,0.1,0.95,379086.9738735865,-0.10364000000000036
2000,1.0,0.1,0.95,378899.0037710269,0.17779999999999974
5000,1.0,0.1,0.95,378788.1125452755,0.3461199999999998
8000,1.0,0.1,0.95,378764.45412318665,0.3869449999999998
9000,1.0,0.1,0.95,378765.3176923993,0.39505333333333315
10000,1.0,0.1,0.95,378767.89594575146,0.40168599999999977
100,1.0,0.1,1.0,382520.8607237554,-2.3005999999999993
500,1.0,0.1,1.0,379491.5089549988,-0.77908
1000,1.0,0.1,1.0,379113.7091031747,-0.12042000000000012
2000,1.0,0.1,1.0,378925.6690315491,0.2155899999999999
5000,1.0,0.1,1.0,378814.48943663965,0.41308399999999995
8000,1.0,0.1,1.0,378790.2274247952,0.45990499999999984
9000,1.0,0.1,1.0,378790.27542514185,0.4695666666666665
10000,1.0,0.1,1.0,378791.94959567284,0.47701799999999983
100,1.0,0.15,0.7,382544.64275501505,-2.1932
500,1.0,0.15,0.7,379515.0866755253,-0.5453200000000004
1000,1.0,0.15,0.7,379137.1968793526,-0.026220000000000285
2000,1.0,0.15,0.7,378949.1420040034,0.23301999999999976
5000,1.0,0.15,0.7,378838.08182261745,0.3946399999999998
8000,1.0,0.15,0.7,378814.1265072016,0.4331599999999998
9000,1.0,0.15,0.7,378814.5638057651,0.43959111111111093
10000,1.0,0.15,0.7,378816.67359973013,0.4460659999999998
100,1.0,0.15,0.75,382569.8613450432,-2.1764000000000006
500,1.0,0.15,0.75,379540.0464081956,-0.3396800000000004
1000,1.0,0.15,0.75,379161.96310504334,0.12279999999999976
2000,1.0,0.15,0.75,378973.65052320005,0.3559099999999998
5000,1.0,0.15,0.75,378862.13323092664,0.4908879999999998
8000,1.0,0.15,0.75,378837.4307285162,0.5239274999999998
9000,1.0,0.15,0.75,378837.13785157935,0.5309222222222222
10000,1.0,0.15,0.75,378838.3490317523,0.536264
100,1.0,0.15,0.8,382591.2489365225,-2.1809999999999996
500,1.0,0.15,0.8,379561.2847310414,-0.5809600000000003
1000,1.0,0.15,0.8,379183.2720750175,-0.025140000000000214
2000,1.0,0.15,0.8,378995.082354155,0.2549799999999998
5000,1.0,0.15,0.8,378883.8149948497,0.42274799999999985
8000,1.0,0.15,0.8,378859.5255053743,0.46396249999999983
9000,1.0,0.15,0.8,378859.5600600184,0.4713755555555554
10000,1.0,0.15,0.8,378861.23747784126,0.47829199999999983
100,1.0,0.15,0.85,382614.67269938235,-2.1468000000000003
500,1.0,0.15,0.85,379584.510971494,-0.5120400000000003
1000,1.0,0.15,0.85,379206.48837384593,-0.04312000000000032
2000,1.0,0.15,0.85,379018.4279231337,0.1877199999999997
5000,1.0,0.15,0.85,378907.6283574628,0.32574399999999976
8000,1.0,0.15,0.85,378884.32197142346,0.3580524999999997
9000,1.0,0.15,0.85,378886.4522304271,0.3631111111111109
10000,1.0,0.15,0.85,378889.52771301125,0.3672479999999998
100,1.0,0.15,0.9,382644.0185011415,-2.1239999999999997
500,1.0,0.15,0.9,379613.69528744894,-0.4354000000000001
1000,1.0,0.15,0.9,379235.7382606294,0.03395999999999984
2000,1.0,0.15,0.9,379047.86735213833,0.2740199999999998
5000,1.0,0.15,0.9,378937.2739090867,0.4168239999999998
8000,1.0,0.15,0.9,378913.11818909325,0.4544499999999998
9000,1.0,0.15,0.9,378913.3987200661,0.46137111111111084
10000,1.0,0.15,0.9,378915.3365477573,0.46667199999999975
100,1.0,0.15,0.95,382669.41327845975,-1.8886
500,1.0,0.15,0.95,379638.7750253667,-0.4466400000000003
1000,1.0,0.15,0.95,379260.62286455906,0.0657799999999998
2000,1.0,0.15,0.95,379072.2978692275,0.3231099999999998
5000,1.0,0.15,0.95,378960.8073508925,0.4747079999999998
8000,1.0,0.15,0.95,378936.191092016,0.5120899999999998
9000,1.0,0.15,0.95,378935.7999867294,0.5197377777777776
10000,1.0,0.15,0.95,378936.9861526525,0.5258939999999999
100,1.0,0.15,1.0,382690.9054522873,-2.2283999999999993
500,1.0,0.15,1.0,379660.14676159463,-0.5128800000000001
1000,1.0,0.15,1.0,379282.02832801593,0.013599999999999852
2000,1.0,0.15,1.0,379093.76877297787,0.28030999999999984
5000,1.0,0.15,1.0,378982.4309884515,0.4409799999999998
8000,1.0,0.15,1.0,378958.0758976397,0.48060999999999976
9000,1.0,0.15,1.0,378958.0326728558,0.48804666666666646
10000,1.0,0.15,1.0,378959.5834135466,0.4947619999999998
100,1.0,0.2,0.7,382713.8907977539,-2.058800000000001
500,1.0,0.2,0.7,379682.9102235313,-0.29024000000000033
1000,1.0,0.2,0.7,379304.67340518796,0.10937999999999971
2000,1.0,0.2,0.7,379116.3493431069,0.3172699999999998
5000,1.0,0.2,0.7,379005.00761540176,0.43504799999999977
8000,1.0,0.2,0.7,378980.73436837253,0.46772999999999987
9000,1.0,0.2,0.7,378980.81073944655,0.4740088888888887
10000,1.0,0.2,0.7,378982.62445602013,0.47847999999999985
100,1.0,0.2,0.75,382737.4214661403,-2.0168000000000004
500,1.0,0.2,0.75,379706.25014743366,-0.24584000000000025
1000,1.0,0.2,0.75,379327.9674479038,0.16401999999999978
2000,1.0,0.2,0.75,379139.5430611358,0.3737899999999998
5000,1.0,0.2,0.75,379027.9513945354,0.4962079999999998
8000,1.0,0.2,0.75,379003.2256392533,0.5262524999999998
9000,1.0,0.2,0.75,379002.7486455023,0.5322844444444442
10000,1.0,0.2,0.75,379003.8540942965,0.5372579999999998
100,1.0,0.2,0.8,382758.4112192934,-2.1284000000000005
500,1.0,0.2,0.8,379727.0719071982,-0.35052000000000033
1000,1.0,0.2,0.8,379348.82572979707,0.051819999999999734
2000,1.0,0.2,0.8,379160.5622612049,0.2538799999999998
5000,1.0,0.2,0.8,379049.441934053,0.3732879999999998
8000,1.0,0.2,0.8,379025.65610855503,0.40319999999999984
9000,1.0,0.2,0.8,379026.41966551036,0.4087977777777776
10000,1.0,0.2,0.8,379028.8881505746,0.4138279999999998
100,1.0,0.2,0.85,382784.42509090016,-1.9306000000000005
500,1.0,0.2,0.85,379752.8595174183,-0.2295600000000003
1000,1.0,0.2,0.85,379374.51339891186,0.17727999999999974
2000,1.0,0.2,0.85,379186.03978201386,0.3818799999999998
5000,1.0,0.2,0.85,379074.41454298724,0.5024439999999999
8000,1.0,0.2,0.85,379049.6722225078,0.5319424999999999
9000,1.0,0.2,0.85,379049.12648671755,0.537962222222222
10000,1.0,0.2,0.85,379050.1590727765,0.5421879999999998
100,1.0,0.2,0.9,382805.145313235,-2.0766
500,1.0,0.2,0.9,379773.4397648388,-0.38908000000000026
1000,1.0,0.2,0.9,379395.144024513,0.07497999999999982
2000,1.0,0.2,0.9,379206.77015081776,0.30736999999999975
5000,1.0,0.2,0.9,379095.35749479604,0.4516839999999998
8000,1.0,0.2,0.9,379070.94691649656,0.48774249999999986
9000,1.0,0.2,0.9,379070.7978644996,0.49448222222222205
10000,1.0,0.2,0.9,379072.2702319237,0.49907999999999975
100,1.0,0.2,0.95,382827.71266375954,-2.0938
500,1.0,0.2,0.95,379795.8263024522,-0.39188
1000,1.0,0.2,0.95,379417.4860557964,0.07439999999999992
2000,1.0,0.2,0.95,379229.08518121706,0.3056199999999999
5000,1.0,0.2,0.95,379117.6422037222,0.44684799999999986
8000,1.0,0.2,0.95,379093.2233593729,0.48131249999999987
9000,1.0,0.2,0.95,379093.3139105436,0.4880977777777777
10000,1.0,0.2,0.95,379094.86890640116,0.4925279999999999
100,1.0,0.2,1.0,382850.58879259095,-2.0665999999999993
500,1.0,0.2,1.0,379818.5513095131,-0.3312800000000001
1000,1.0,0.2,1.0,379440.23151745,0.07753999999999987
2000,1.0,0.2,1.0,379251.79434435914,0.29125999999999985
5000,1.0,0.2,1.0,379140.3042908182,0.4133959999999998
8000,1.0,0.2,1.0,379115.8179096561,0.44146749999999985
9000,1.0,0.2,1.0,379115.6421857231,0.4461133333333332
10000,1.0,0.2,1.0,379117.0881623254,0.45010999999999984
100,1.0,0.25,0.7,382872.97587726434,-1.8630000000000007
500,1.0,0.25,0.7,379840.7158249342,-0.2689200000000004
1000,1.0,0.25,0.7,379462.33519583114,0.07533999999999968
2000,1.0,0.25,0.7,379274.040739911,0.25250999999999973
